,index,GA_EventID,DATESTR,DATENUM,TYPE,DEPENDENCE,LON,LAT,DEP,LOCSRC,PREFMW,PREFMWSRC,PREFMS,PREFMSSRC,PREFmb,PREFmbSRC,PREFML,PREFMLSRC,MLREGION,REVML,MX_ORIGML,MX_TYPE,MX_REVML,MX_REVMLTYPE,MX_REVMLSRC,MS2MW,mb2MW,ML2MW,PREFMW.1,PREFMWSRC.1,COMM,MLa_net,MLa01_net,MLa05_net,MLa075_net,MLa_nob,MLa01_nob,MLa05_nob,MLa075_nob,Region,MLa_dmn,MLa_dmx,MLa05_dmn,MLa05_dmx,MLa075_dmn,MLa075_dmx,MLa01_dmn,MLa01_dmx,Catalogue,Event Type,AntelopeID,AntelopeML,SeiscompML
9080,4851.0,ga1985knaxwe,1985-05-29 17:49:29,725156.7427,local,1.0,146.01,-38.334,13.3,MEL,,,,,,,3.2,MEL,SEA,3.16,3.2,ML,3.16,REV_ML,REV_ML,,,3.33,3.33,ML2MW,Mt Worth; Vic,,,,,,,,,,,,,,,,,,NSHA18,,,,
9081,4852.0,ga1985ktaeal,1985-06-01 23:53:19,725159.9954,local,1.0,130.53,-27.02,10.0,MGO,,,,,,,3.0,MGO,WA,2.39,3.0,ML,2.39,REV_ML,REV_ML,,,2.78,2.78,ML2MW,Great Victoria Desert; SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9082,4853.0,,1985-06-02 16:56:04,725160.7056,local,1.0,136.946,-33.012,17.0,ADE,,,,,,,2.6,ADE,WA,,2.6,ML,2.6,ML,ADE,,,2.93,2.93,ML2MW,SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9083,4854.0,ga1985kvvcng,1985-06-03 12:34:08,725161.5237,local,1.0,135.0871,-12.0178,33.0,ISC,,,,,3.9,ISC,,,WA,,3.9,mb,3.9,mb,ISC,,3.5,,3.5,mb2MW,32 km NE of Milingimbi; NT,,,,,,,,,,,,,,,,,,NSHA18,,,,
9084,4855.0,ga1985kyuxhc,1985-06-05 03:41:29,725163.1538,local,1.0,122.43,-32.65,10.0,MGO,,,,,,,3.2,MGO,WA,2.99,3.2,ML,2.99,REV_ML,REV_ML,,,3.2,3.2,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9085,4856.0,ga1985ladogu*,1985-06-05 21:07:12,725163.88,local,2.0,149.372,-27.979,3.0,GSQ,,,,,,,3.9,AUST,SEA,3.63,3.9,ML,3.63,REV_ML,REV_ML,,,3.69,3.69,ML2MW,St George; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9086,4857.0,ga1985ldorbe,1985-06-07 17:55:36,725165.7469,local,0.0,148.812,-27.714,0.0,GSQ,,,,,,,2.8,GSQ,SEA,2.49,2.8,MD,2.49,REV_ML,REV_ML,,,2.85,2.85,ML2MW,St George; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9087,4858.0,ga1985liwayc,1985-06-10 15:00:29,725168.6253,local,1.0,113.435,-22.398,33.0,ISC,,,,,,,4.1,AUST,WA,3.95,4.1,ML,3.95,REV_ML,REV_ML,,,3.95,3.95,ML2MW,NW of Point Cloates; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9088,4859.0,,1985-06-11 05:01:50,725169.2096,local,2.0,143.397,-36.137,2.58,MEL,,,,,,,2.5,MEL,SEA,2.51,2.5,ML,2.51,REV_ML,REV_ML,,,2.86,2.86,ML2MW,Glenloth; Vic,,,,,,,,,,,,,,,,,,NSHA18,,,,
9089,4860.0,,1985-06-12 07:34:14,725170.3155,local,1.0,137.778,-32.68,0.0,ADE,,,,,,,2.5,ADE,SA,,2.5,ML,2.5,ML,ADE,,,2.86,2.86,ML2MW,SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9090,4861.0,ga1985lydpun,1985-06-18 22:56:14,725176.9557,local,1.0,145.86,-37.553,15.27,MEL,,,,,,,3.1,MEL,SEA,3.06,3.1,ML,3.06,REV_ML,REV_ML,,,3.26,3.26,ML2MW,Lake Mountain; Vic,,,,,,,,,,,,,,,,,,NSHA18,,,,
9091,4862.0,ga1985mkxrsp,1985-06-25 21:55:37,725183.9136,local,1.0,142.284,-36.982,13.79,MEL,,,,,,,3.4,AUST,SEA,3.36,3.4,ML,3.36,REV_ML,REV_ML,,,3.48,3.48,ML2MW,Wonwondah; Vic,,,,,,,,,,,,,,,,,,NSHA18,,,,
9092,4863.0,ga1985mufeiu,1985-06-30 23:21:45,725188.9734,local,0.0,131.9,-25.56,10.0,MGO,,,,,,,3.2,MGO,WA,2.92,3.2,ML,2.92,REV_ML,REV_ML,,,3.15,3.15,ML2MW,Mt Connor; NT,,,,,,,,,,,,,,,,,,NSHA18,,,,
9093,4864.0,ga1985muhtnq,1985-07-01 00:39:43,725189.0276,local,1.0,138.339,-31.981,10.6,ADE,,,,,,,3.3,AUST,SA,3.31,3.3,ML,3.31,REV_ML,REV_ML,,,3.44,3.44,ML2MW,Partacoona; SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9094,4865.0,ga1985mxxkhf,1985-07-02 23:45:10,725190.9897,local,1.0,125.3,-27.7,10.0,MGO,,,,,,,3.5,AUST,WA,3.35,3.5,ML,3.35,REV_ML,REV_ML,,,3.47,3.47,ML2MW,Great Victoria Desert; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9095,4866.0,ga1985mypzcz,1985-07-03 09:05:29,725191.3788,local,1.0,115.31,-25.53,10.0,MGO,,,,,,,2.5,MGO,WA,2.05,2.5,ML,2.05,REV_ML,REV_ML,,,2.55,2.55,ML2MW,Gascoyne Junction; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9096,4867.0,ga1985nbjthx,1985-07-04 21:11:08,725192.8827,local,1.0,138.751,-31.43,0.5,ADE,,,,,,,3.0,ADE,SA,,3.0,ML,3.0,ML,ADE,,,3.21,3.21,ML2MW,SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9097,4868.0,,1985-07-10 07:07:05,725198.2966,local,0.0,143.365,-36.092,1.24,MEL,,,,,,,2.5,MEL,SEA,2.52,2.5,ML,2.52,REV_ML,REV_ML,,,2.87,2.87,ML2MW,Glenloth; Vic,,,,,,,,,,,,,,,,,,NSHA18,,,,
9098,4869.0,ga1985nlkrti,1985-07-10 08:24:15,725198.3502,local,2.0,132.0,-25.5,,BMR,,,,,,,3.3,AUST,WA,2.99,3.3,ML,2.99,REV_ML,REV_ML,,,3.2,3.2,ML2MW,Mt Connor; NT,,,,,,,,,,,,,,,,,,NSHA18,,,,
9099,4870.0,ga1985nrymbo,1985-07-13 21:46:55,725201.9076,local,0.0,150.08,-33.56,14.0,CAN,,,,,,,3.2,CAN,SEA,3.19,3.2,ML,3.19,REV_ML,REV_ML,,,3.35,3.35,ML2MW,Lithgow; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9100,4871.0,ga1985nsbcoj,1985-07-13 23:06:24,725201.9628,local,0.0,150.11,-33.63,0.0,CAN,,,,,,,3.1,CAN,SEA,3.09,3.1,ML,3.09,REV_ML,REV_ML,,,3.27,3.27,ML2MW,Lithgow; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9101,4872.0,,1985-07-14 18:32:41,725202.7727,local,1.0,147.43,-43.82,,TAU,,,,,,,2.6,TAU,SEA,2.59,2.6,ML,2.59,REV_ML,REV_ML,,,2.92,2.92,ML2MW,S of South Bruny Island; Tas,,,,,,,,,,,,,,,,,,NSHA18,,,,
9102,4873.0,,1985-07-14 23:53:04,725202.9952,local,2.0,149.84,-34.76,19.0,CAN,,,,,,,2.9,CAN,SEA,2.88,2.9,ML,2.88,REV_ML,REV_ML,,,3.12,3.12,ML2MW,Goulburn; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9103,4874.0,,1985-07-21 15:17:57,725209.6375,local,1.0,149.23,-34.6,9.0,CAN,,,,,,,2.7,CAN,SEA,2.68,2.7,ML,2.68,REV_ML,REV_ML,,,2.98,2.98,ML2MW,Biala; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9104,4875.0,ga1985ojjxim,1985-07-23 09:47:50,725211.4082,local,1.0,126.797,-19.31,10.0,ISC,,,,,,,5.0,AUST,WA,4.37,5.0,ML,4.37,REV_ML,REV_ML,,,4.29,4.29,ML2MW,S of Margaret River HS; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9105,4876.0,ga1985orgpdx,1985-07-27 16:43:46,725215.6971,local,1.0,148.483,-19.281,5.0,GSQ,,,,,,,3.5,AUST,SEA,3.46,3.5,ML,3.46,REV_ML,REV_ML,,,3.56,3.56,ML2MW,Off Bowen; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9106,4877.0,ga1985osbltb,1985-07-28 03:13:25,725216.1343,local,2.0,151.711,-24.336,9.0,GSQ,,,,,,,3.0,GSQ,SEA,2.96,3.0,ML,2.96,REV_ML,REV_ML,,,3.18,3.18,ML2MW,Miriam Vale; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9107,4878.0,ga1985oskhgy,1985-07-28 07:39:45,725216.3193,local,2.0,122.582,-32.554,5.8,EHB,,,4.8,AUST,5.2,EHB,5.6,AUST,WA,4.96,5.6,ML,4.96,REV_ML,REV_ML,5.07,5.07,4.8,4.8,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9108,4879.0,ga1985oslffv,1985-07-28 08:07:35,725216.3386,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.2,MGO,WA,3.02,3.2,ML,3.02,REV_ML,REV_ML,,,3.23,3.23,ML2MW,50 km SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9109,4880.0,ga1985osmzol,1985-07-28 09:01:21,725216.3759,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.2,MGO,WA,3.02,3.2,ML,3.02,REV_ML,REV_ML,,,3.23,3.23,ML2MW,50 km SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9110,4881.0,ga1985osnrri,1985-07-28 09:22:22,725216.3905,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.6,AUST,WA,3.42,3.6,ML,3.42,REV_ML,REV_ML,,,3.53,3.53,ML2MW,50 km SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9111,4882.0,ga1985osqgdc,1985-07-28 10:39:29,725216.4441,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,4.5,AUST,WA,4.32,4.5,ML,4.32,REV_ML,REV_ML,,,4.25,4.25,ML2MW,50 km SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9112,4883.0,ga1985osylrt,1985-07-28 14:47:19,725216.6162,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.9,AUST,WA,3.72,3.9,ML,3.72,REV_ML,REV_ML,,,3.76,3.76,ML2MW,50 km SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9113,4884.0,ga1985otmeva,1985-07-28 21:41:45,725216.904,local,0.0,151.756,-24.328,2.4,GSQ,,,,,,,2.5,GSQ,SEA,2.46,2.5,ML,2.46,REV_ML,REV_ML,,,2.83,2.83,ML2MW,Miriam Vale; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9114,4885.0,ga1985oufdov,1985-07-29 07:13:35,725217.3011,local,1.0,124.26,-28.1,10.0,MGO,,,,,,,3.5,AUST,WA,3.11,3.5,ML,3.11,REV_ML,REV_ML,,,3.29,3.29,ML2MW,Lake Yeo; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9115,4886.0,ga1985oufwek,1985-07-29 07:35:10,725217.3161,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,4.0,AUST,WA,3.82,4.0,ML,3.82,REV_ML,REV_ML,,,3.84,3.84,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9116,4887.0,,1985-07-29 14:34:59,725217.6076,local,1.0,151.04,-34.8,18.0,CAN,,,,,,,2.6,CAN,SEA,2.58,2.6,ML,2.58,REV_ML,REV_ML,,,2.91,2.91,ML2MW,Off Nowra; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9117,4888.0,ga1985ownyln,1985-07-30 13:48:08,725218.5751,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.1,MGO,WA,2.92,3.1,ML,2.92,REV_ML,REV_ML,,,3.16,3.16,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9118,4889.0,ga1985owqccd,1985-07-30 14:52:42,725218.6199,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.2,MGO,WA,3.02,3.2,ML,3.02,REV_ML,REV_ML,,,3.23,3.23,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9119,4890.0,ga1985oymfip,1985-07-31 15:04:44,725219.6283,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.0,MGO,WA,2.82,3.0,ML,2.82,REV_ML,REV_ML,,,3.08,3.08,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9120,4891.0,ga1985pbycnp,1985-08-02 12:16:58,725221.5118,local,2.0,149.203,-19.443,9.8,GSQ,,,,,,,4.7,AUST,SEA,4.52,4.7,ML,4.52,REV_ML,REV_ML,,,4.41,4.41,ML2MW,Off Bowen; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9121,4892.0,ga1985pecnja,1985-08-03 16:39:10,725222.6939,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.1,MGO,WA,2.92,3.1,ML,2.92,REV_ML,REV_ML,,,3.16,3.16,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9122,4893.0,ga1985phazpo,1985-08-05 07:06:28,725224.2962,local,1.0,153.809,-25.854,5.6,GSQ,,,,,,,2.5,GSQ,SEA,2.42,2.5,ML,2.42,REV_ML,REV_ML,,,2.8,2.8,ML2MW,Double Island Point; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9123,4894.0,ga1985phebck,1985-08-05 08:38:44,725224.3602,local,1.0,147.586,-36.703,14.48,MEL,,,,,,,3.7,AUST,SEA,3.69,3.7,ML,3.69,REV_ML,REV_ML,,,3.74,3.74,ML2MW,Dartmouth Reservoir; Vic,,,,,,,,,,,,,,,,,,NSHA18,,,,
9124,4895.0,ga1985pjcflk,1985-08-06 09:52:22,725225.4114,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.2,MGO,WA,3.02,3.2,ML,3.02,REV_ML,REV_ML,,,3.23,3.23,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9125,4896.0,ga1985pjesmz,1985-08-06 11:07:52,725225.4638,local,1.0,117.03,-31.6,10.0,MGO,,,,,,,2.7,MGO,WA,2.63,2.7,ML,2.63,REV_ML,REV_ML,,,2.95,2.95,ML2MW,3 km NE of Meckering; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9126,4897.0,,1985-08-06 18:43:43,725225.7804,local,1.0,137.2,-24.8,,BMR,,,,,,,3.2,BMR,WA,2.68,3.2,ML,2.68,REV_ML,REV_ML,,,2.98,2.98,ML2MW,Simpson Desert; NT,,,,,,,,,,,,,,,,,,NSHA18,,,,
9127,4898.0,ga1985pklvew,1985-08-07 03:46:40,725226.1574,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.0,MGO,WA,2.82,3.0,ML,2.82,REV_ML,REV_ML,,,3.08,3.08,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9128,4899.0,ga1985pkxjlb,1985-08-07 09:35:05,725226.3994,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.1,MGO,WA,2.92,3.1,ML,2.92,REV_ML,REV_ML,,,3.16,3.16,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9129,4900.0,ga1985pofetz,1985-08-09 04:44:29,725228.1976,local,1.0,139.334,-31.795,7.32,ADE,,,,,,,4.0,AUST,SA,4.02,4.0,ML,4.02,REV_ML,REV_ML,,,4.0,4.0,ML2MW,Curnamona; SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9130,4902.0,ga1985pqgfxj,1985-08-10 07:24:55,725229.309,local,1.0,121.456,-30.783,0.0,MGO,,,,,,,3.3,AUST,WA,2.7,3.3,ML,2.7,REV_ML,REV_ML,,,2.99,2.99,ML2MW,4 km S of Kalgoorlie; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9131,4903.0,,1985-08-11 23:03:22,725230.9607,local,1.0,137.779,-32.758,1.5,ADE,,,,,,,2.6,ADE,SA,,2.6,ML,2.6,ML,ADE,,,2.93,2.93,ML2MW,SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9132,4904.0,ga1985ptwyba,1985-08-12 07:02:07,725231.2931,local,1.0,149.259,-28.709,0.0,ISC,,,,,,,4.5,AUST,SEA,4.12,4.5,ML,4.12,REV_ML,REV_ML,,,4.08,4.08,ML2MW,SE of St George; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9133,4905.0,ga1985pwdrco,1985-08-13 12:34:09,725232.5237,local,1.0,117.869,-18.892,37.0,ISC,,,,,,,4.0,AUST,WA,3.53,4.0,ML,3.53,REV_ML,REV_ML,,,3.61,3.61,ML2MW,SW of Rowley Shoals; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9134,4906.0,ga1985pxijmf,1985-08-14 04:00:44,725233.1672,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,4.6,AUST,WA,4.42,4.6,ML,4.42,REV_ML,REV_ML,,,4.34,4.34,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9135,4907.0,ga1985qelplh,1985-08-18 01:09:30,725237.0483,local,1.0,113.96,-22.96,10.0,MGO,,,,,,,3.7,AUST,WA,3.69,3.7,ML,3.69,REV_ML,REV_ML,,,3.73,3.73,ML2MW,Exmouth Gulf; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9136,4908.0,ga1985qetiza*,1985-08-18 05:03:22,725237.2107,local,1.0,148.74,-34.25,17.0,CAN,,,,,,,3.0,CAN,SEA,2.98,3.0,ML,2.98,REV_ML,REV_ML,,,3.19,3.19,ML2MW,Frogmore; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9137,4909.0,ga1985qgtrir,1985-08-19 07:22:02,725238.307,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.6,AUST,WA,3.42,3.6,ML,3.42,REV_ML,REV_ML,,,3.53,3.53,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9138,4910.0,,1985-08-20 06:55:43,725239.2887,local,1.0,150.592,-30.258,10.0,GSQ,,,,,,,3.4,GSQ,SEA,3.37,3.4,ML,3.37,REV_ML,REV_ML,,,3.49,3.49,ML2MW,Barraba; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9139,4911.0,ga1985qjfxwf,1985-08-20 15:40:37,725239.6532,local,1.0,139.369,-33.831,9.5,ADE,,,,,,,3.0,ADE,SA,,3.0,ML,3.0,ML,ADE,,,3.21,3.21,ML2MW,The Gums HS; SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9140,4912.0,,1985-08-21 16:54:18,725240.7044,local,1.0,148.73,-34.37,16.0,CAN,,,,,,,2.7,CAN,SEA,2.69,2.7,ML,2.69,REV_ML,REV_ML,,,2.99,2.99,ML2MW,Boorowa; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9141,4913.0,ga1985qmuoyx,1985-08-22 14:16:18,725241.5947,local,1.0,152.727,-32.489,12.0,GSQ,,,,,,,3.5,GSQ,SEA,3.39,3.5,ML,3.39,REV_ML,REV_ML,,,3.5,3.5,ML2MW,Off Newcastle; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9142,4914.0,ga1985qqqptn,1985-08-24 16:34:26,725243.6906,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.3,AUST,WA,3.12,3.3,ML,3.12,REV_ML,REV_ML,,,3.3,3.3,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9143,4915.0,,1985-08-25 01:01:54,725244.043,local,1.0,149.12,-34.8,18.0,CAN,,,,,,,2.8,CAN,SEA,2.77,2.8,ML,2.77,REV_ML,REV_ML,,,3.05,3.05,ML2MW,Gunning; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9144,4916.0,ga1985quuvdj,1985-08-26 22:59:16,725245.9578,local,1.0,141.932,-30.644,38.0,ADE,,,,,,,3.0,ADE,SEA,3.05,3.0,ML,3.05,REV_ML,REV_ML,,,3.25,3.25,ML2MW,Milparinka; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9145,4917.0,ga1985qzhwgt,1985-08-29 09:50:43,725248.4102,local,0.0,117.16,-30.7,10.0,MGO,,,,,,,3.2,MGO,WA,3.1,3.2,ML,3.1,REV_ML,REV_ML,,,3.29,3.29,ML2MW,N of Cadoux; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9146,4918.0,ga1985rfymbs,1985-09-02 00:38:40,725252.0269,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.1,MGO,WA,2.92,3.1,ML,2.92,REV_ML,REV_ML,,,3.16,3.16,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9147,4919.0,ga1985rgqtci,1985-09-02 09:49:55,725252.4097,local,0.0,121.14,-16.97,37.0,MGO,,,,,,,3.7,AUST,WA,3.04,3.7,ML,3.04,REV_ML,REV_ML,,,3.24,3.24,ML2MW,NE of Rowley Shoals; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9148,4920.0,ga1985rmvgzg,1985-09-05 18:33:34,725255.7733,local,0.0,117.16,-30.562,33.0,MGO,,,,,,,3.4,AUST,WA,3.36,3.4,ML,3.36,REV_ML,REV_ML,,,3.48,3.48,ML2MW,Cadoux; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9149,4921.0,ga1985rnfaiq,1985-09-05 23:27:35,725255.9775,local,0.0,117.15,-30.71,10.0,MGO,,,,,,,2.7,MGO,WA,2.64,2.7,ML,2.64,REV_ML,REV_ML,,,2.95,2.95,ML2MW,7 km N of Cadoux; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9150,4922.0,ga1985rscwmo,1985-09-08 15:45:09,725258.6564,local,1.0,137.284,-29.514,10.67,ADE,,,,,,,3.8,AUST,SA,3.83,3.8,ML,3.83,REV_ML,REV_ML,,,3.85,3.85,ML2MW,SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9151,4923.0,ga1985rubiks,1985-09-09 17:07:36,725259.7136,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.1,MGO,WA,2.92,3.1,ML,2.92,REV_ML,REV_ML,,,3.16,3.16,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9152,4924.0,ga1985rvmtru,1985-09-10 11:57:03,725260.498,local,1.0,130.24,-18.05,33.0,ISC,,,,,5.2,ISC,,,WA,,5.2,mb,5.2,mb,ISC,,5.07,,5.07,mb2MW,SW of Wave Hill HS; NT,,,,,,,,,,,,,,,,,,NSHA18,,,,
9153,4925.0,ga1985sbsmqu,1985-09-13 21:16:46,725263.8866,local,1.0,127.97,-17.75,10.0,MGO,,,,,,,2.9,MGO,WA,2.72,2.9,ML,2.72,REV_ML,REV_ML,,,3.01,3.01,ML2MW,NE of Halls Creek; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9154,4926.0,ga1985sjsxld,1985-09-18 06:05:05,725268.2535,local,1.0,147.27,-33.9,15.0,CAN,,,,,,,3.2,CAN,SEA,3.17,3.2,ML,3.17,REV_ML,REV_ML,,,3.33,3.33,ML2MW,West Wyalong; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9155,4927.0,ga1985skddxb,1985-09-18 11:14:18,725268.4683,local,1.0,111.68,-31.39,10.0,MGO,,,,,,,3.7,AUST,WA,3.04,3.7,ML,3.04,REV_ML,REV_ML,,,3.24,3.24,ML2MW,Off Perth; WA; Indian Ocean,,,,,,,,,,,,,,,,,,NSHA18,,,,
9156,4928.0,ga1985somide,1985-09-20 20:08:40,725270.8394,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,3.1,MGO,WA,2.92,3.1,ML,2.92,REV_ML,REV_ML,,,3.16,3.16,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9157,4929.0,ga1985srjexi,1985-09-22 09:47:50,725272.4082,local,1.0,141.518,-30.337,30.0,BMR,,,,,,,3.3,AUST,SEA,3.26,3.3,ML,3.26,REV_ML,REV_ML,,,3.41,3.41,ML2MW,SW of Milparinka; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9158,4930.0,ga1985stqtpe,1985-09-23 15:45:02,725273.6563,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,4.0,AUST,WA,3.82,4.0,ML,3.82,REV_ML,REV_ML,,,3.84,3.84,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9159,4931.0,,1985-09-24 23:22:35,725274.974,local,1.0,138.536,-32.729,18.15,ADE,,,,,,,2.5,ADE,SA,,2.5,ML,2.5,ML,ADE,,,2.86,2.86,ML2MW,SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9160,4932.0,,1985-10-01 02:19:30,725281.0969,local,1.0,136.977,-34.121,7.33,ADE,,,,,,,2.8,ADE,WA,,2.8,ML,2.8,ML,ADE,,,3.07,3.07,ML2MW,Spencer Gulf; SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9161,4933.0,,1985-10-01 16:00:36,725281.6671,local,1.0,155.356,-25.122,20.0,GSQ,,,,,,,2.5,GSQ,SEA,2.08,2.5,ML,2.08,REV_ML,REV_ML,,,2.58,2.58,ML2MW,Off Fraser Island; Qld,,,,,,,,,,,,,,,,,,NSHA18,,,,
9162,4934.0,,1985-10-02 12:31:00,725282.5215,local,2.0,149.28,-32.28,,CAN,,,,,,,3.0,CAN,SEA,2.91,3.0,ML,2.91,REV_ML,REV_ML,,,3.14,3.14,ML2MW,Gulgong; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9163,4935.0,,1985-10-04 08:19:59,725284.3472,local,1.0,150.21,-34.51,33.0,CAN,,,,,,,2.6,CAN,SEA,2.63,2.6,ML,2.63,REV_ML,REV_ML,,,2.94,2.94,ML2MW,Berrima; NSW,,,,,,,,,,,,,,,,,,NSHA18,,,,
9164,4936.0,ga1985tpufqg,1985-10-05 17:07:59,725285.7139,local,0.0,117.09,-30.76,10.0,MGO,,,,,,,3.2,MGO,WA,3.17,3.2,ML,3.17,REV_ML,REV_ML,,,3.34,3.34,ML2MW,4 km W of Cadoux; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9165,4937.0,ga1985tqikmq,1985-10-06 00:16:02,725286.0111,local,0.0,122.22,-32.51,10.0,MGO,,,,,,,4.0,AUST,WA,3.82,4.0,ML,3.82,REV_ML,REV_ML,,,3.84,3.84,ML2MW,SE of Norseman; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
9166,4938.0,,1985-10-06 01:36:47,725286.0672,local,2.0,146.368,-38.387,11.16,MEL,,,,,,,2.5,MEL,SEA,2.46,2.5,ML,2.46,REV_ML,REV_ML,,,2.83,2.83,ML2MW,Yinnar South; Vic,,,,,,,,,,,,,,,,,,NSHA18,,,,
